0.64	-1.10082	0.661639	0.276456	0.785761	1.37727	0.124122	-1.15769	0.699982	0.318059	0.851307	1.47575	0.151326
0.65	-1.13996	0.641354	0.387529	0.762434	1.52749	0.12108	-1.20082	0.675706	0.435992	0.816149	1.63681	0.140443
0.66	-1.17757	0.620611	0.496397	0.736574	1.67397	0.115963	-1.24255	0.650458	0.551801	0.77693	1.79435	0.126472
0.67	-1.21359	0.599599	0.602452	0.708854	1.81604	0.109255	-1.28279	0.624459	0.664855	0.734817	1.94765	0.110357
0.68	-1.24793	0.578513	0.705078	0.679946	1.95301	0.101433	-1.32148	0.597945	0.77449	0.691018	2.09597	0.0930728
0.69	-1.28052	0.557551	0.803659	0.650513	2.08418	0.0929625	-1.35851	0.571165	0.880016	0.646762	2.23852	0.0755972
0.7	-1.31126	0.536913	0.89758	0.621204	2.20884	0.0842914	-1.3938	0.544375	0.980711	0.603268	2.37451	0.0588932
0.71	-1.34007	0.516796	0.986235	0.592647	2.32631	0.0758507	-1.42724	0.517842	1.07583	0.561725	2.50307	0.0438833
0.72	-1.36687	0.497397	1.06903	0.565444	2.43591	0.0680477	-1.45874	0.491833	1.16462	0.523255	2.62336	0.0314228
0.73	-1.39157	0.478902	1.14541	0.540162	2.53698	0.0612592	-1.48817	0.466616	1.24632	0.488887	2.7345	0.0222702
0.74	-1.41408	0.461493	1.21482	0.517314	2.62891	0.0558214	-1.51544	0.442459	1.32022	0.459514	2.83565	0.0170556
0.75	-1.43432	0.445337	1.27679	0.497355	2.71111	0.0520176	-1.5404	0.419617	1.38563	0.435865	2.92602	0.0162479
0.76	-1.4522	0.43059	1.33089	0.480655	2.78309	0.0500657	-1.56293	0.39834	1.44198	0.418465	3.00491	0.0201243
0.77	-1.46765	0.41739	1.37674	0.467495	2.84439	0.0501046	-1.58291	0.378862	1.48883	0.407606	3.07175	0.0287441
0.78	-1.48059	0.405861	1.41406	0.458045	2.89466	0.0521845	-1.60021	0.361399	1.5259	0.403331	3.12611	0.041932
0.79	-1.49097	0.396104	1.44266	0.452363	2.93363	0.0562592	-1.6147	0.346147	1.55306	0.40542	3.16776	0.059273
0.8	-1.49874	0.388203	1.46242	0.450388	2.96116	0.0621853	-1.62627	0.333279	1.57038	0.4134	3.19665	0.0801218
0.81	-1.50386	0.382219	1.47331	0.451945	2.97717	0.0697268	-1.6348	0.32294	1.57805	0.426569	3.21285	0.103629
0.82	-1.50631	0.378191	1.47538	0.456757	2.98169	0.0785665	-1.64022	0.315249	1.57637	0.444029	3.21659	0.12878
0.83	-1.50607	0.376137	1.46876	0.464461	2.97483	0.0883242	-1.64245	0.310293	1.56572	0.464746	3.20817	0.154453
0.84	-1.50316	0.376053	1.45361	0.474631	2.95677	0.0985788	-1.64146	0.308127	1.5465	0.487601	3.18796	0.179474
0.85	-1.49759	0.377911	1.43015	0.486806	2.92775	0.108895	-1.63722	0.308775	1.51911	0.511465	3.15634	0.202691
0.86	-1.48941	0.381667	1.39864	0.500516	2.88805	0.118849	-1.62977	0.312228	1.48394	0.53526	3.11371	0.223032
0.87	-1.47866	0.387253	1.35934	0.515308	2.838	0.128056	-1.61913	0.318444	1.44136	0.558019	3.06049	0.239575
0.88	-1.46539	0.394585	1.31256	0.530775	2.77795	0.13619	-1.60538	0.327352	1.39169	0.578941	2.99707	0.251588
0.89	-1.44968	0.403563	1.25859	0.546567	2.70828	0.143004	-1.58861	0.33885	1.33524	0.597425	2.92385	0.258576
0.9	-1.4316	0.414072	1.19778	0.562411	2.62938	0.148339	-1.56893	0.352807	1.27231	0.613103	2.84124	0.260295
0.91	-1.41123	0.425984	1.13047	0.57811	2.54169	0.152125	-1.54646	0.369071	1.20316	0.625838	2.74962	0.256768
0.92	-1.38864	0.439163	1.05703	0.593544	2.44567	0.154382	-1.52132	0.387463	1.12808	0.635726	2.64939	0.248264
0.93	-1.36393	0.453461	0.977869	0.608662	2.3418	0.155201	-1.49364	0.407786	1.04733	0.643068	2.54097	0.235282
0.94	-1.33718	0.468728	0.893411	0.623463	2.23059	0.154735	-1.46357	0.429827	0.96123	0.648334	2.4248	0.218507
0.95	-1.30847	0.484807	0.80412	0.637976	2.11259	0.153169	-1.43122	0.453359	0.870101	0.652123	2.30132	0.198763
0.96	-1.27789	0.501542	0.710492	0.652239	1.98838	0.150697	-1.39673	0.478146	0.77432	0.6551	2.17105	0.176955
0.97	-1.24552	0.518774	0.613055	0.666273	1.85857	0.147499	-1.36023	0.503942	0.674311	0.65795	2.03454	0.154008
0.98	-1.21144	0.536349	0.512365	0.680059	1.72381	0.14371	-1.32182	0.530499	0.570553	0.661312	1.89237	0.130812
0.99	-1.17574	0.554115	0.409003	0.693515	1.58474	0.1394	-1.28162	0.55757	0.463578	0.665728	1.7452	0.108158
1	-1.13849	0.571924	0.303565	0.706485	1.44205	0.134561	-1.23974	0.584906	0.353971	0.6716	1.59371	0.086694
1.01	-1.09976	0.589637	0.196658	0.718726	1.29642	0.129089	-1.19627	0.612264	0.242355	0.679144	1.43863	0.0668798
1.02	-1.05964	0.607121	0.0888877	0.72991	1.14852	0.12279	-1.15132	0.63941	0.129382	0.688373	1.2807	0.0489629
1.03	-1.01818	0.62425	-0.0191456	0.739629	0.999038	0.115379	-1.10497	0.666116	0.0157153	0.699077	1.12068	0.0329612
1.04	-0.975475	0.640911	-0.126856	0.747412	0.848619	0.106501	-1.0573	0.692166	-0.0979876	0.71083	0.959313	0.0186634
1.05	-0.931581	0.656997	-0.233676	0.752748	0.697905	0.0957513	-1.0084	0.717359	-0.211089	0.723004	0.797314	0.00564463
1.06	-0.886569	0.672412	-0.339059	0.755122	0.54751	0.0827095	-0.958353	0.741505	-0.322985	0.7348	0.635368	0.00670455
1.07	-0.840507	0.687072	-0.442483	0.754043	0.398024	0.0669719	-0.907224	0.764431	-0.43311	0.745297	0.474114	0.0191343
1.08	-0.793463	0.7009	-0.543446	0.749093	0.250016	0.0481934	-0.855088	0.78598	-0.540943	0.753499	0.314145	0.0324812
1.09	-0.745502	0.713831	-0.641467	0.739958	0.104035	0.0261267	-0.802016	0.806013	-0.646006	0.758409	0.156009	0.0476043
1.1	-0.69669	0.725811	-0.736077	0.726471	0.0393872	0.000659769	-0.748074	0.824407	-0.747861	0.75909	0.000213351	0.0653174
1.11	-0.647093	0.736794	-0.82682	0.708641	0.179727	0.0281525	-0.69333	0.841057	-0.846101	0.754739	0.15277	0.0863188
1.12	-0.596777	0.746742	-0.913242	0.686677	0.316465	0.0600646	-0.637848	0.855877	-0.940341	0.744752	0.302494	0.111125
1.13	-0.545807	0.755628	-0.994884	0.661001	0.449077	0.0946273	-0.581691	0.868796	-1.03021	0.728782	0.448522	0.140015
1.14	-0.494248	0.763433	-1.07128	0.632245	0.577031	0.131188	-0.524924	0.879764	-1.11535	0.706786	0.590424	0.172978
1.15	-0.442167	0.770143	-1.14194	0.601241	0.699776	0.168902	-0.467608	0.888743	-1.19536	0.679052	0.727757	0.209691
1.16	-0.389629	0.775752	-1.20637	0.568988	0.816742	0.206764	-0.409806	0.895716	-1.26987	0.646214	0.860059	0.249501
1.17	-0.336701	0.780262	-1.26403	0.536618	0.927334	0.243644	-0.35158	0.900678	-1.33841	0.609238	0.986832	0.29144
1.18	-0.283449	0.783678	-1.31439	0.505336	1.03094	0.278342	-0.292993	0.90364	-1.40052	0.56939	1.10753	0.33425
1.19	-0.22994	0.786011	-1.35687	0.476365	1.12693	0.309646	-0.234108	0.904627	-1.45566	0.528188	1.22155	0.37644
1.2	-0.176242	0.787278	-1.39092	0.450879	1.21468	0.336398	-0.174989	0.903678	-1.50321	0.487324	1.32822	0.416354
1.21	-0.122423	0.787497	-1.41604	0.429936	1.29362	0.357561	-0.115698	0.900841	-1.54251	0.448583	1.42681	0.452258
1.22	-0.0685501	0.786692	-1.43177	0.41442	1.36322	0.372272	-0.0563012	0.896177	-1.57283	0.413742	1.51653	0.482435
1.23	-0.0146927	0.78489	-1.43778	0.404989	1.42309	0.379901	0.003136	0.889757	-1.59342	0.384472	1.59656	0.505285
1.24	0.0390805	0.782119	-1.43388	0.402037	1.47296	0.380082	0.0625469	0.881663	-1.60356	0.362239	1.6661	0.519424
1.25	0.0927005	0.778412	-1.42007	0.405679	1.51277	0.372733	0.121864	0.871981	-1.60262	0.348216	1.72448	0.523765
1.26	0.146098	0.773803	-1.39651	0.415746	1.54261	0.358057	0.181018	0.860808	-1.59019	0.343217	1.77121	0.517592
1.27	0.199203	0.768327	-1.36355	0.431803	1.56275	0.336524	0.239939	0.848247	-1.56613	0.34765	1.80607	0.500598
1.28	0.251946	0.762025	-1.32164	0.453184	1.57359	0.308841	0.298555	0.834407	-1.53061	0.361502	1.82916	0.472905
1.29	0.304258	0.754936	-1.27135	0.479036	1.57561	0.2759	0.356794	0.8194	-1.48409	0.384351	1.84088	0.435049
1.3	0.356068	0.747104	-1.21327	0.508369	1.56934	0.238734	0.414581	0.803346	-1.42728	0.415401	1.84186	0.387945
1.31	0.407307	0.738573	-1.14802	0.540116	1.55533	0.198457	0.471841	0.786365	-1.36102	0.453541	1.83286	0.332824
1.32	0.457904	0.729392	-1.07624	0.57318	1.53415	0.156212	0.528497	0.768583	-1.2862	0.497414	1.8147	0.271169
1.33	0.507791	0.719609	-0.998535	0.606486	1.50633	0.113123	0.58447	0.750127	-1.20374	0.545488	1.78821	0.204639
1.34	0.556898	0.709278	-0.915499	0.639024	1.4724	0.0702535	0.63968	0.731128	-1.1145	0.596134	1.75418	0.134993
1.35	0.605155	0.698451	-0.827714	0.669876	1.43287	0.0285757	0.694046	0.711715	-1.0193	0.647694	1.71335	0.0640205
1.36	0.652493	0.687187	-0.735739	0.698241	1.38823	0.0110535	0.747485	0.69202	-0.918903	0.698541	1.66639	0.00652118
