1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	
2	1	0.999992	0.999852	0.999035	0.99709	0.993172	0.986734	0.977543	0.96427	0.961004	0.958789	0.954098	0.950207	0.94527	0.940879	0.937352	0.931867	0.928238	0.922578	0.917973	0.912148	0.907109	0.900141	0.880008	0.855176	0.832074	0.804523	
3	1	0.999992	0.999758	0.998664	0.995754	0.989781	0.979605	0.964668	0.942676	0.936258	0.930398	0.923289	0.915824	0.908289	0.90043	0.89257	0.883801	0.875328	0.865641	0.85698	0.846785	0.83682	0.825988	0.786469	0.742176	0.701359	0.655121	
4	1	0.999973	0.999742	0.998492	0.995543	0.988156	0.975934	0.956453	0.927645	0.91882	0.911613	0.902598	0.892129	0.881	0.870188	0.859379	0.848652	0.834906	0.821738	0.808535	0.794961	0.779504	0.765152	0.708797	0.649551	0.595207	0.534742	
5	1	0.999969	0.999695	0.998391	0.995004	0.987512	0.973492	0.951719	0.91723	0.906387	0.897559	0.88673	0.873418	0.86059	0.846434	0.833309	0.818543	0.801727	0.784813	0.769727	0.752707	0.733004	0.715156	0.643145	0.570375	0.505234	0.436668	
6	1	0.99998	0.99968	0.998449	0.994918	0.98718	0.972766	0.948109	0.909137	0.898895	0.887172	0.874703	0.857355	0.84402	0.826734	0.811383	0.79234	0.77475	0.753172	0.733582	0.718309	0.693156	0.673895	0.589348	0.503449	0.429422	0.357441	
7	1	0.999992	0.999707	0.998445	0.994637	0.986902	0.972145	0.946281	0.90382	0.89057	0.878355	0.863953	0.844754	0.830285	0.810992	0.79282	0.770836	0.752004	0.727375	0.705891	0.684191	0.657848	0.635516	0.542031	0.445746	0.368434	0.294828	
8	1	0.999992	0.999738	0.998563	0.994648	0.98659	0.9715	0.944063	0.899336	0.886012	0.871879	0.855934	0.835504	0.81723	0.798172	0.77332	0.750996	0.72909	0.701438	0.677793	0.654785	0.624031	0.60141	0.498703	0.396988	0.317297	0.243559	
9	1	0.999988	0.999762	0.998574	0.994746	0.986395	0.970875	0.943238	0.895859	0.881504	0.866148	0.848457	0.827383	0.807617	0.785457	0.759246	0.73559	0.710988	0.681148	0.654094	0.626996	0.593094	0.568512	0.458137	0.353191	0.273891	0.204555	
10	1	0.999965	0.99973	0.998457	0.99459	0.986266	0.970633	0.942512	0.892637	0.877145	0.86198	0.843938	0.820992	0.799469	0.774828	0.746336	0.720754	0.691793	0.661438	0.632609	0.601836	0.56716	0.54048	0.42175	0.316773	0.238207	0.181055	
