0.5	3.55849e-12
0.7	5.41921e-10
0.9	5.28981e-09
1.1	2.43707e-08
1.3	9.89106e-08
1.5	3.83228e-07
1.7	1.29119e-06
1.9	4.98429e-06
2.1	2.25188e-05
2.15	3.39362e-05
2.2	4.87514e-05
2.25	7.18137e-05
2.3	0.000101402
2.35	0.000134545
2.4	0.000176029
2.45	0.000220245
2.5	0.000264074
2.55	0.000301731
2.6	0.000334137
2.65	0.00035915
2.7	0.000389784
2.75	0.000418176
2.8	0.000421758
3	0.000435467
3.2	0.000413005
3.4	0.000376394
3.6	0.000347323
