0.5	2
0.7	1.99991
0.9	1.99885
1.1	1.99395
1.3	1.98024
1.5	1.95108
1.7	1.89811
1.9	1.80923
2.1	1.662
2.15	1.60864
2.2	1.54401
2.25	1.45192
2.3	1.34885
2.35	1.26564
2.4	1.20391
2.45	1.15174
2.5	1.10584
2.55	1.06521
2.6	1.02819
2.65	0.994471
2.7	0.963465
2.75	0.934623
2.8	0.907958
3	0.817261
3.2	0.745132
3.4	0.685905
3.6	0.636256
