0.5	2.03082e-12
0.7	1.21886e-10
0.9	1.35496e-09
1.1	6.8665e-09
1.3	2.96501e-08
1.5	1.07194e-07
1.7	3.91618e-07
1.9	1.57343e-06
2.1	8.96841e-06
2.15	1.67618e-05
2.2	3.42561e-05
2.25	6.72059e-05
2.3	0.000128528
2.35	0.000221357
2.4	0.000302541
2.45	0.000396529
2.5	0.000441198
2.55	0.00047183
2.6	0.000469389
2.65	0.00045759
2.7	0.000439037
2.75	0.000416247
2.8	0.000393672
3	0.000316213
3.2	0.000252793
3.4	0.000212782
3.6	0.000179056
