1	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	
2	2	1.99997	1.99941	1.99616	1.98867	1.97412	1.95033	1.91778	1.87225	1.86102	1.85352	1.83758	1.82466	1.80927	1.79418	1.78398	1.76687	1.75436	1.73691	1.7223	1.7042	1.68979	1.66779	1.60631	1.53552	1.47081	1.39726	
3	2	1.99997	1.99904	1.99481	1.98366	1.96184	1.9262	1.87638	1.80655	1.78713	1.76942	1.74966	1.72668	1.70472	1.68233	1.66109	1.63653	1.61415	1.58841	1.56532	1.53787	1.51339	1.48439	1.38763	1.28321	1.1903	1.09495	
4	2	1.99989	1.99898	1.99421	1.983	1.95632	1.91505	1.85284	1.76561	1.74138	1.72134	1.69806	1.66968	1.63935	1.6132	1.58455	1.55785	1.5237	1.49163	1.46182	1.43216	1.39553	1.36294	1.24577	1.12809	1.02496	0.921961	
5	2	1.99988	1.9988	1.9938	1.98126	1.9543	1.90677	1.83963	1.74162	1.7131	1.6877	1.66134	1.62955	1.59785	1.56195	1.5313	1.49501	1.4595	1.4242	1.39249	1.3575	1.31759	1.28259	1.14738	1.02307	0.915914	0.815891	
6	2	1.99992	1.99875	1.99399	1.98074	1.95298	1.90507	1.83058	1.7252	1.69706	1.66776	1.63637	1.59712	1.56524	1.524	1.49358	1.45167	1.41366	1.37195	1.33311	1.30466	1.26005	1.22782	1.08047	0.952672	0.8425	0.751508	
7	2	1.99997	1.99884	1.99398	1.97978	1.95173	1.90341	1.82552	1.71352	1.68016	1.65023	1.61853	1.57748	1.53998	1.49884	1.46346	1.41705	1.38005	1.33543	1.29764	1.25758	1.21434	1.18048	1.03234	0.89507	0.799867	0.711484	
8	2	1.99997	1.99896	1.99445	1.9799	1.95091	1.90163	1.8203	1.70487	1.67174	1.63873	1.60211	1.55951	1.5194	1.47784	1.43274	1.38881	1.34594	1.3012	1.26109	1.22318	1.17371	1.14223	0.993656	0.862766	0.768484	0.682148	
9	2	1.99996	1.99905	1.99446	1.98011	1.95054	1.90023	1.8184	1.69828	1.66441	1.62891	1.58854	1.54788	1.50589	1.46022	1.41465	1.37006	1.32267	1.27832	1.23232	1.19259	1.14505	1.10474	0.958438	0.83157	0.744336	0.665687	
10	2	1.99986	1.99895	1.99395	1.97959	1.95005	1.89939	1.81655	1.69271	1.65645	1.6228	1.58361	1.5368	1.49641	1.44703	1.39574	1.35509	1.3027	1.25609	1.20959	1.16984	1.12041	1.08273	0.933766	0.816453	0.727227	0.661641	
11	2	1.99984	1.99872	1.99404	1.97977	1.95047	1.89818	1.81519	1.6922	1.64954	1.61164	1.57394	1.52427	1.48532	1.43481	1.38223	1.33829	1.28677	1.23984	1.19304	1.14743	1.10207	1.06368	0.915398	0.799211	0.719055	0.650539	
