1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	
2	1	0.999969	0.999734	0.999094	0.997031	0.993406	0.986297	0.977484	0.965109	0.962562	0.957187	0.953875	0.947406	0.945891	0.940234	0.937438	0.932906	0.924516	0.922141	0.917641	0.913609	0.905328	0.900734	0.879125	0.857109	0.825859	0.806922	
3	1	0.999984	0.999812	0.998484	0.9955	0.990125	0.979234	0.964391	0.943859	0.936047	0.931422	0.925125	0.913563	0.908891	0.901922	0.894875	0.884766	0.870797	0.867609	0.856734	0.847734	0.840234	0.829297	0.789484	0.741328	0.685531	0.658109	
4	1	0.999984	0.999797	0.998406	0.9955	0.989	0.976094	0.956109	0.928516	0.919578	0.911813	0.901422	0.887859	0.881406	0.870656	0.859906	0.847516	0.833547	0.822187	0.810422	0.793797	0.781797	0.768328	0.707609	0.648344	0.581547	0.538062	
5	1	0.999969	0.999687	0.998203	0.995406	0.987828	0.973906	0.951859	0.92025	0.908469	0.895922	0.885828	0.867422	0.860187	0.847859	0.836047	0.820187	0.803516	0.783125	0.770469	0.750437	0.734094	0.721578	0.644984	0.571594	0.500906	0.443891	
6	1	0.999984	0.999687	0.998391	0.994766	0.985734	0.972391	0.949047	0.909906	0.898813	0.884359	0.876141	0.852734	0.841719	0.828219	0.815937	0.793422	0.774125	0.757016	0.736266	0.716422	0.696328	0.676656	0.590516	0.509219	0.433422	0.375812	
7	1	0.999969	0.999734	0.998641	0.994594	0.986516	0.972641	0.947281	0.903531	0.891656	0.87475	0.868469	0.837609	0.832797	0.810875	0.796828	0.767312	0.751359	0.736109	0.707594	0.684078	0.663125	0.638984	0.544578	0.463313	0.384641	0.332344	
8	1	1	0.999719	0.998578	0.994641	0.986656	0.971578	0.943609	0.900531	0.887297	0.868094	0.858781	0.827891	0.821219	0.796844	0.782609	0.743719	0.725219	0.711688	0.680562	0.659438	0.631266	0.605672	0.50875	0.418484	0.350594	0.299047	
9	1	0.999984	0.99975	0.998703	0.994891	0.987156	0.969875	0.942312	0.896062	0.883266	0.863578	0.853719	0.820656	0.813859	0.783406	0.766703	0.727219	0.711016	0.689234	0.654297	0.638031	0.608953	0.585297	0.480078	0.386781	0.320578	0.281625	
10	1	0.999969	0.999672	0.998594	0.995172	0.986609	0.971469	0.941703	0.894297	0.880859	0.859453	0.848484	0.810391	0.805453	0.770297	0.752375	0.715703	0.699109	0.673578	0.633828	0.616625	0.586609	0.563453	0.453641	0.360766	0.304078	0.270219	
11	1	0.999969	0.999734	0.998453	0.995422	0.985766	0.97	0.94175	0.892203	0.877109	0.856266	0.840797	0.807344	0.795797	0.763641	0.741797	0.702547	0.681016	0.657672	0.619328	0.593812	0.566609	0.539531	0.432875	0.342875	0.289875	0.261937	
12	1	0.999953	0.999766	0.998437	0.995156	0.985875	0.969391	0.941312	0.889016	0.873297	0.853594	0.837172	0.802672	0.786094	0.751563	0.735031	0.696234	0.669531	0.646609	0.599828	0.57675	0.548672	0.513016	0.414594	0.322953	0.277922	0.260422	
13	1	0.999984	0.999719	0.998406	0.994547	0.986203	0.969391	0.941531	0.887453	0.870437	0.850156	0.831531	0.798953	0.779453	0.743234	0.720797	0.681719	0.659531	0.633203	0.584859	0.560688	0.530109	0.497375	0.40125	0.321406	0.268453	0.256812	
14	1	0.999984	0.999797	0.998484	0.994766	0.986797	0.970781	0.940016	0.885781	0.869234	0.843094	0.827578	0.793687	0.7775	0.735641	0.715375	0.676641	0.648891	0.625703	0.566922	0.552453	0.517828	0.487594	0.389766	0.314766	0.269437	0.255312	
15	1	1	0.99975	0.998406	0.994844	0.987281	0.970422	0.941375	0.8845	0.869469	0.840078	0.825063	0.790703	0.769344	0.730375	0.708828	0.671094	0.641641	0.614938	0.555609	0.540406	0.504047	0.475609	0.380031	0.312094	0.264422	0.252453	
16	1	1	0.999672	0.998344	0.994891	0.987594	0.97	0.939844	0.880875	0.868359	0.839938	0.818922	0.787	0.765922	0.724594	0.703422	0.664297	0.634844	0.603734	0.552047	0.532016	0.499063	0.467594	0.377672	0.308312	0.264344	0.249578	
17	1	1	0.999719	0.9985	0.99475	0.986516	0.970859	0.940187	0.880891	0.867297	0.836125	0.815844	0.788687	0.765109	0.722	0.699094	0.655359	0.629594	0.591484	0.542063	0.520828	0.494359	0.458406	0.370172	0.306063	0.269219	0.243578	
18	1	0.999984	0.999594	0.998281	0.994859	0.986062	0.971063	0.937859	0.878594	0.863984	0.834672	0.8105	0.787797	0.763828	0.717266	0.693031	0.650281	0.622359	0.583531	0.53775	0.514281	0.486594	0.45275	0.371578	0.305594	0.263891	0.241187	
19	1	1	0.999734	0.998344	0.994547	0.985734	0.971672	0.937344	0.878094	0.866047	0.832359	0.808719	0.784547	0.760109	0.711859	0.689219	0.647203	0.616078	0.576656	0.5315	0.503953	0.481203	0.447359	0.361187	0.302687	0.262609	0.242672	
